time,tavg,tmin,tmax,y,day
1970-03-15,1.2,-0.2,2.6,1969,166.0
1970-03-16,1.4,0.1,3.0,1969,167.0
1970-03-17,0.2,-2.4,3.6,1969,168.0
1970-03-18,-0.0,-5.0,5.5,1969,169.0
1970-03-19,4.4,2.6,7.4,1969,170.0
1970-03-20,4.0,2.8,6.2,1969,171.0
1970-03-21,3.3,-0.0,6.7,1969,172.0
1970-03-22,3.1,1.9,5.2,1969,173.0
1970-03-23,3.7,-0.4,7.7,1969,174.0
1970-03-24,5.1,2.4,6.5,1969,175.0
1970-03-25,1.4,0.1,2.7,1969,176.0
1970-03-26,3.0,1.5,5.2,1969,177.0
1970-03-27,2.8,-0.0,7.2,1969,178.0
1970-03-28,1.3,0.5,2.4,1969,179.0
1970-03-29,2.7,-0.9,7.1,1969,180.0
1970-03-30,1.9,-1.1,5.0,1969,181.0
1970-03-31,7.5,2.8,12.6,1969,182.0
1970-10-01,8.6,7.3,10.8,1970,1.0
1970-10-02,8.9,7.5,10.6,1970,2.0
1970-10-03,11.1,8.7,15.6,1970,3.0
1970-10-04,9.2,7.1,11.9,1970,4.0
1970-10-05,7.6,6.4,9.4,1970,5.0
1970-10-06,5.7,4.2,8.4,1970,6.0
1970-10-07,7.8,5.4,11.7,1970,7.0
1970-10-08,8.2,4.3,13.3,1970,8.0
1970-10-09,9.0,6.3,12.1,1970,9.0
1970-10-10,11.0,6.0,18.3,1970,10.0
1970-10-11,9.7,8.0,11.7,1970,11.0
1970-10-12,10.6,7.4,15.4,1970,12.0
1970-10-13,8.3,3.8,12.9,1970,13.0
1970-10-14,6.0,2.5,9.5,1970,14.0
1970-10-15,2.3,-1.5,5.4,1970,15.0
1970-10-16,3.6,-0.0,6.7,1970,16.0
1970-10-17,5.8,2.9,9.8,1970,17.0
1970-10-18,6.6,2.5,11.2,1970,18.0
1970-10-19,6.3,1.5,12.6,1970,19.0
1970-10-20,9.7,4.5,15.3,1970,20.0
1970-10-21,13.6,12.5,16.3,1970,21.0
1970-10-22,10.6,7.6,13.1,1970,22.0
1970-10-23,6.5,6.0,8.0,1970,23.0
1970-10-24,4.9,2.9,6.4,1970,24.0
1970-10-25,4.0,2.1,6.9,1970,25.0
1970-10-26,7.4,4.0,10.6,1970,26.0
1970-10-27,8.0,5.8,10.7,1970,27.0
1970-10-28,4.1,2.0,7.0,1970,28.0
1970-10-29,3.4,1.3,6.6,1970,29.0
1970-10-30,2.8,-0.6,5.8,1970,30.0
1970-10-31,8.9,3.1,13.0,1970,31.0
1970-11-01,8.3,5.5,11.9,1970,32.0
1970-11-02,10.9,7.6,12.9,1970,33.0
1970-11-03,2.8,-0.6,7.8,1970,34.0
1970-11-04,5.9,1.0,11.6,1970,35.0
1970-11-05,3.8,0.4,9.6,1970,36.0
1970-11-06,6.9,5.1,9.5,1970,37.0
1970-11-07,-0.2,-2.3,6.0,1970,38.0
1970-11-08,-0.9,-4.0,3.6,1970,39.0
1970-11-09,-0.2,-3.7,3.5,1970,40.0
1970-11-10,4.2,1.3,7.4,1970,41.0
1970-11-11,1.4,-0.6,5.2,1970,42.0
1970-11-12,0.5,-3.1,4.9,1970,43.0
1970-11-13,6.3,3.1,11.6,1970,44.0
1970-11-14,5.8,2.9,9.5,1970,45.0
1970-11-15,8.5,4.3,10.5,1970,46.0
1970-11-16,7.9,6.5,9.6,1970,47.0
1970-11-17,9.4,6.3,11.8,1970,48.0
1970-11-18,8.6,7.4,11.7,1970,49.0
1970-11-19,5.0,4.0,8.0,1970,50.0
1970-11-20,5.7,4.5,7.0,1970,51.0
1970-11-21,4.0,2.9,5.8,1970,52.0
1970-11-22,2.7,1.8,3.2,1970,53.0
1970-11-23,1.4,0.9,2.0,1970,54.0
1970-11-24,-0.6,-2.0,1.4,1970,55.0
1970-11-25,-1.9,-2.7,-1.0,1970,56.0
1970-11-26,1.6,-1.2,3.1,1970,57.0
1970-11-27,3.2,2.0,4.1,1970,58.0
1970-11-28,5.8,3.7,7.5,1970,59.0
1970-11-29,5.5,3.9,8.8,1970,60.0
1970-11-30,3.1,-0.6,5.1,1970,61.0
1970-12-01,-1.8,-2.5,-0.0,1970,62.0
1970-12-02,-1.8,-2.8,-0.4,1970,63.0
1970-12-03,1.8,-0.5,3.6,1970,64.0
1970-12-04,2.5,1.6,3.2,1970,65.0
1970-12-05,2.3,1.7,3.3,1970,66.0
1970-12-06,1.7,1.3,2.1,1970,67.0
1970-12-07,1.1,-0.8,3.9,1970,68.0
1970-12-08,0.8,-0.4,1.5,1970,69.0
1970-12-09,0.7,-1.7,1.8,1970,70.0
1970-12-10,0.5,-1.6,1.8,1970,71.0
1970-12-11,1.4,-1.3,2.9,1970,72.0
1970-12-12,2.2,1.6,3.2,1970,73.0
1970-12-13,1.8,1.2,2.7,1970,74.0
1970-12-14,1.3,0.8,2.1,1970,75.0
1970-12-15,2.9,1.6,4.4,1970,76.0
1970-12-16,0.9,-1.3,3.1,1970,77.0
1970-12-17,-3.2,-5.9,-0.6,1970,78.0
1970-12-18,-3.2,-4.2,-1.9,1970,79.0
1970-12-19,-1.3,-3.9,0.6,1970,80.0
1970-12-20,-9.7,-14.6,0.6,1970,81.0
1970-12-21,-5.1,-9.9,-2.5,1970,82.0
1970-12-22,-1.6,-3.0,0.1,1970,83.0
1970-12-23,-1.9,-7.9,-0.0,1970,84.0
1970-12-24,-9.6,-11.6,-7.7,1970,85.0
1970-12-25,-5.6,-8.0,-3.5,1970,86.0
1970-12-26,-3.7,-5.3,-2.1,1970,87.0
1970-12-27,-2.4,-3.6,-0.8,1970,88.0
1970-12-28,-4.1,-5.2,-2.1,1970,89.0
1970-12-29,-0.4,-3.7,2.1,1970,90.0
1970-12-30,0.3,-2.0,2.8,1970,91.0
1970-12-31,2.8,-0.9,5.8,1970,92.0
1971-01-01,-2.3,-5.4,0.1,1970,93.0
1971-01-02,-8.0,-11.5,-4.9,1970,94.0
1971-01-03,-6.2,-9.4,-0.8,1970,95.0
1971-01-04,-3.5,-6.5,2.0,1970,96.0
1971-01-05,-6.0,-7.6,-4.3,1970,97.0
1971-01-06,-6.6,-11.4,-4.1,1970,98.0
1971-01-07,-12.1,-16.0,-9.0,1970,99.0
1971-01-08,-10.9,-14.3,-5.9,1970,100.0
1971-01-09,-9.8,-13.8,-4.9,1970,101.0
1971-01-10,-5.6,-10.2,-1.5,1970,102.0
1971-01-11,-1.8,-3.0,-0.0,1970,103.0
1971-01-12,-0.9,-2.5,1.6,1970,104.0
1971-01-13,-2.6,-5.8,0.2,1970,105.0
1971-01-14,-8.1,-11.3,-5.3,1970,106.0
1971-01-15,-8.0,-11.1,-3.5,1970,107.0
1971-01-16,-7.4,-11.2,-4.2,1970,108.0
1971-01-17,0.7,-4.8,2.3,1970,109.0
1971-01-18,0.9,-0.7,1.9,1970,110.0
1971-01-19,1.2,0.2,2.5,1970,111.0
1971-01-20,1.3,-0.6,3.2,1970,112.0
1971-01-21,2.3,1.0,4.1,1970,113.0
1971-01-22,4.1,3.4,4.8,1970,114.0
1971-01-23,4.4,3.4,5.0,1970,115.0
1971-01-24,4.8,4.2,5.5,1970,116.0
1971-01-25,3.6,1.2,6.0,1970,117.0
1971-01-26,1.4,-1.6,4.0,1970,118.0
1971-01-27,3.5,2.2,5.8,1970,119.0
1971-01-28,3.4,1.7,5.5,1970,120.0
1971-01-29,1.5,0.7,3.0,1970,121.0
1971-01-30,2.9,1.9,3.9,1970,122.0
1971-01-31,2.4,1.7,4.3,1970,123.0
1971-02-01,2.1,1.5,3.1,1970,124.0
1971-02-02,1.7,0.9,3.1,1970,125.0
1971-02-03,-1.7,-3.5,1.5,1970,126.0
1971-02-04,-2.3,-3.3,-1.1,1970,127.0
1971-02-05,-2.8,-6.0,-0.6,1970,128.0
1971-02-06,-0.3,-3.1,4.1,1970,129.0
1971-02-07,-2.9,-5.9,0.5,1970,130.0
1971-02-08,0.9,-1.9,2.5,1970,131.0
1971-02-09,-7.4,-9.6,2.0,1970,132.0
1971-02-10,-10.6,-13.0,-8.6,1970,133.0
1971-02-11,-10.3,-14.0,-5.4,1970,134.0
1971-02-12,-5.4,-8.1,-1.5,1970,135.0
1971-02-13,-6.8,-9.1,-2.7,1970,136.0
1971-02-14,-4.4,-6.5,-1.8,1970,137.0
1971-02-15,-0.1,-3.8,2.7,1970,138.0
1971-02-16,0.3,-2.3,2.9,1970,139.0
1971-02-17,-2.3,-3.9,-0.5,1970,140.0
1971-02-18,-3.9,-5.1,-1.9,1970,141.0
1971-02-19,-3.4,-4.3,-2.1,1970,142.0
1971-02-20,-3.8,-4.7,-1.8,1970,143.0
1971-02-21,-4.2,-5.7,-1.0,1970,144.0
1971-02-22,-0.9,-5.2,2.1,1970,145.0
1971-02-23,0.9,0.2,3.1,1970,146.0
1971-02-24,1.0,-0.1,2.9,1970,147.0
1971-02-25,1.1,-1.0,2.9,1970,148.0
1971-02-26,1.6,-0.2,3.6,1970,149.0
1971-02-27,-2.5,-4.1,0.2,1970,150.0
1971-02-28,-7.6,-11.1,-3.8,1970,151.0
1971-03-01,-6.2,-8.3,-3.4,1970,152.0
1971-03-02,-8.3,-10.7,-3.6,1970,153.0
1971-03-03,-9.6,-11.4,-5.9,1970,154.0
1971-03-04,-12.8,-13.7,-10.9,1970,155.0
1971-03-05,-11.2,-15.6,-5.7,1970,156.0
1971-03-06,-5.4,-8.2,-1.8,1970,157.0
1971-03-07,-5.7,-7.1,-3.2,1970,158.0
1971-03-08,-6.0,-7.6,-2.8,1970,159.0
1971-03-09,-1.6,-7.0,3.7,1970,160.0
1971-03-10,-1.2,-2.5,1.9,1970,161.0
1971-03-11,-3.0,-6.5,-0.2,1970,162.0
1971-03-12,-4.8,-7.3,-2.6,1970,163.0
1971-03-13,-3.2,-7.0,1.7,1970,164.0
1971-03-14,0.4,-4.2,3.6,1970,165.0
1971-03-15,2.5,1.7,4.6,1970,166.0
1971-03-16,1.8,1.5,2.5,1970,167.0
1971-03-17,2.0,1.4,3.1,1970,168.0
1971-03-18,2.6,1.5,4.9,1970,169.0
1971-03-19,2.0,1.2,3.3,1970,170.0
1971-03-20,2.3,1.8,3.7,1970,171.0
1971-03-21,4.9,3.4,7.0,1970,172.0
1971-03-22,7.4,3.3,12.8,1970,173.0
1971-03-23,8.3,0.8,16.3,1970,174.0
1971-03-24,1.4,-0.3,4.6,1970,175.0
1971-03-25,1.8,-2.1,6.9,1970,176.0
1971-03-26,2.8,-0.6,8.0,1970,177.0
1971-03-27,1.9,0.9,3.7,1970,178.0
1971-03-28,2.2,1.2,3.4,1970,179.0
1971-03-29,3.1,1.8,4.7,1970,180.0
1971-03-30,4.7,2.7,8.5,1970,181.0
1971-03-31,5.7,1.7,10.9,1970,182.0
1971-10-01,12.3,8.1,18.1,1971,1.0
1971-10-02,14.2,11.2,17.0,1971,2.0
1971-10-03,15.3,13.2,19.4,1971,3.0
1971-10-04,15.0,12.3,20.4,1971,4.0
1971-10-05,4.9,1.5,12.4,1971,5.0
1971-10-06,1.8,0.5,5.4,1971,6.0
1971-10-07,3.3,1.0,6.3,1971,7.0
1971-10-08,11.4,6.2,16.9,1971,8.0
1971-10-09,10.7,7.8,13.0,1971,9.0
1971-10-10,12.9,9.2,18.3,1971,10.0
1971-10-11,13.1,8.2,18.8,1971,11.0
1971-10-12,14.2,9.0,20.9,1971,12.0
1971-10-13,14.0,8.8,20.2,1971,13.0
1971-10-14,13.9,9.8,21.2,1971,14.0
1971-10-15,12.5,9.8,15.4,1971,15.0
1971-10-16,6.5,2.0,13.0,1971,16.0
1971-10-17,2.2,0.4,5.1,1971,17.0
1971-10-18,1.0,-2.9,6.3,1971,18.0
1971-10-19,4.4,-1.7,9.5,1971,19.0
1971-10-20,12.0,7.1,19.5,1971,20.0
1971-10-21,10.5,7.5,15.0,1971,21.0
1971-10-22,8.4,5.0,12.5,1971,22.0
1971-10-23,9.4,5.7,14.4,1971,23.0
1971-10-24,3.9,2.4,6.8,1971,24.0
1971-10-25,5.9,1.3,11.3,1971,25.0
1971-10-26,6.6,4.6,11.1,1971,26.0
1971-10-27,2.0,0.4,5.0,1971,27.0
1971-10-28,-1.6,-3.8,1.6,1971,28.0
1971-10-29,2.1,-3.1,6.5,1971,29.0
1971-10-30,6.5,5.4,8.1,1971,30.0
1971-10-31,6.8,6.5,7.8,1971,31.0
1971-11-01,6.7,5.3,8.9,1971,32.0
1971-11-02,6.3,5.1,8.0,1971,33.0
1971-11-03,6.4,5.4,9.6,1971,34.0
1971-11-04,8.4,6.9,9.5,1971,35.0
1971-11-05,8.5,5.7,11.0,1971,36.0
1971-11-06,7.6,3.3,13.7,1971,37.0
1971-11-07,9.2,4.7,15.5,1971,38.0
1971-11-08,6.9,3.0,11.8,1971,39.0
1971-11-09,8.4,6.4,12.1,1971,40.0
1971-11-10,9.1,7.1,13.1,1971,41.0
1971-11-11,5.6,0.9,10.6,1971,42.0
1971-11-12,2.7,0.5,5.4,1971,43.0
1971-11-13,1.7,0.5,5.4,1971,44.0
1971-11-14,-0.3,-2.1,2.1,1971,45.0
1971-11-15,-0.2,-1.9,2.6,1971,46.0
1971-11-16,4.6,2.4,7.3,1971,47.0
1971-11-17,6.4,3.6,8.0,1971,48.0
1971-11-18,1.9,0.4,4.4,1971,49.0
1971-11-19,4.5,0.4,9.1,1971,50.0
1971-11-20,0.1,-2.6,4.2,1971,51.0
1971-11-21,-3.3,-4.4,-1.6,1971,52.0
1971-11-22,-5.9,-8.2,-4.0,1971,53.0
1971-11-23,-4.4,-8.8,0.5,1971,54.0
1971-11-24,2.9,0.1,5.2,1971,55.0
1971-11-25,-0.6,-2.3,2.2,1971,56.0
1971-11-26,0.1,-2.2,1.6,1971,57.0
1971-11-27,0.6,-0.8,2.1,1971,58.0
1971-11-28,-1.1,-2.5,1.0,1971,59.0
1971-11-29,-0.4,-1.9,2.2,1971,60.0
1971-11-30,1.7,-0.3,3.2,1971,61.0
1971-12-01,1.7,-0.2,2.8,1971,62.0
1971-12-02,3.8,1.5,5.3,1971,63.0
1971-12-03,5.5,4.8,6.2,1971,64.0
1971-12-04,3.1,1.6,5.6,1971,65.0
1971-12-05,1.6,0.7,2.3,1971,66.0
1971-12-06,2.2,1.4,3.0,1971,67.0
1971-12-07,1.4,1.0,2.3,1971,68.0
1971-12-08,0.9,0.4,3.0,1971,69.0
1971-12-09,-0.0,-2.3,1.3,1971,70.0
1971-12-10,-4.7,-6.6,-1.1,1971,71.0
1971-12-11,-0.7,-5.4,1.5,1971,72.0
1971-12-12,1.9,0.3,4.4,1971,73.0
1971-12-13,-3.6,-7.1,0.8,1971,74.0
1971-12-14,-5.9,-9.1,-1.7,1971,75.0
1971-12-15,-2.0,-3.6,-0.4,1971,76.0
1971-12-16,2.3,-0.8,4.1,1971,77.0
1971-12-17,3.1,2.4,4.5,1971,78.0
1971-12-18,5.0,3.7,6.6,1971,79.0
1971-12-19,4.9,3.0,6.3,1971,80.0
1971-12-20,4.3,3.7,5.1,1971,81.0
1971-12-21,4.2,2.3,6.2,1971,82.0
1971-12-22,5.9,3.2,8.8,1971,83.0
1971-12-23,4.3,3.2,5.6,1971,84.0
1971-12-24,2.2,1.1,4.1,1971,85.0
1971-12-25,3.2,1.0,5.6,1971,86.0
1971-12-26,-0.6,-2.4,3.6,1971,87.0
1971-12-27,2.6,-0.5,4.5,1971,88.0
1971-12-28,3.7,3.3,4.4,1971,89.0
1971-12-29,4.3,2.9,6.6,1971,90.0
1971-12-30,2.8,2.2,3.6,1971,91.0
1971-12-31,2.2,1.4,3.1,1971,92.0
1972-01-01,0.1,-1.4,2.6,1971,93.0
1972-01-02,-0.8,-2.3,1.2,1971,94.0
1972-01-03,-1.6,-4.2,1.2,1971,95.0
1972-01-04,-2.4,-4.7,0.3,1971,96.0
1972-01-05,-0.8,-2.4,0.6,1971,97.0
1972-01-06,-3.7,-5.4,-2.3,1971,98.0
1972-01-07,-6.0,-7.7,-2.9,1971,99.0
1972-01-08,-7.0,-9.2,-3.4,1971,100.0
1972-01-09,-4.9,-7.6,-1.9,1971,101.0
1972-01-10,-2.3,-4.1,-0.1,1971,102.0
1972-01-11,-1.3,-2.9,-0.1,1971,103.0
1972-01-12,-7.5,-15.7,-2.6,1971,104.0
1972-01-13,-18.7,-20.7,-15.3,1971,105.0
1972-01-14,-18.3,-21.7,-13.2,1971,106.0
1972-01-15,-15.4,-17.8,-11.7,1971,107.0
1972-01-16,-17.4,-20.0,-14.7,1971,108.0
1972-01-17,-16.8,-19.5,-13.4,1971,109.0
1972-01-18,-16.0,-18.5,-12.1,1971,110.0
1972-01-19,-15.9,-19.3,-11.2,1971,111.0
1972-01-20,-13.0,-16.6,-5.5,1971,112.0
1972-01-21,-11.3,-14.5,-6.2,1971,113.0
1972-01-22,-10.8,-14.0,-6.9,1971,114.0
1972-01-23,-12.2,-15.5,-6.4,1971,115.0
1972-01-24,-13.2,-15.7,-8.9,1971,116.0
1972-01-25,-13.8,-16.9,-8.6,1971,117.0
1972-01-26,-13.6,-16.8,-9.1,1971,118.0
1972-01-27,-14.8,-17.8,-10.7,1971,119.0
1972-01-28,-14.6,-16.4,-13.1,1971,120.0
1972-01-29,-12.2,-13.9,-9.8,1971,121.0
1972-01-30,-7.0,-10.0,-4.9,1971,122.0
1972-01-31,-12.4,-15.2,-6.6,1971,123.0
1972-02-01,-12.0,-17.2,-6.9,1971,124.0
1972-02-02,-10.1,-13.6,-6.2,1971,125.0
1972-02-03,-8.9,-10.7,-5.2,1971,126.0
1972-02-04,-10.7,-14.8,-6.5,1971,127.0
1972-02-05,-10.2,-14.0,-3.9,1971,128.0
1972-02-06,-9.0,-12.8,-4.8,1971,129.0
1972-02-07,-11.5,-15.6,-5.4,1971,130.0
1972-02-08,-9.1,-13.5,-2.3,1971,131.0
1972-02-09,-4.3,-8.5,-0.7,1971,132.0
1972-02-10,-1.4,-3.2,-0.2,1971,133.0
1972-02-11,-1.6,-2.9,-0.2,1971,134.0
1972-02-12,2.1,-0.3,4.7,1971,135.0
1972-02-13,1.8,0.4,5.1,1971,136.0
1972-02-14,-1.2,-2.4,0.6,1971,137.0
1972-02-15,-2.2,-3.0,-1.3,1971,138.0
1972-02-16,-3.5,-5.2,-1.9,1971,139.0
1972-02-17,-5.5,-8.9,-0.7,1971,140.0
1972-02-18,-3.3,-5.4,-0.8,1971,141.0
1972-02-19,-3.3,-5.7,0.1,1971,142.0
1972-02-20,-5.4,-8.8,-2.4,1971,143.0
1972-02-21,-1.2,-5.2,3.6,1971,144.0
1972-02-22,-0.4,-4.5,4.0,1971,145.0
1972-02-23,1.6,-0.7,5.1,1971,146.0
1972-02-24,2.8,1.4,5.9,1971,147.0
1972-02-25,2.8,-1.0,8.7,1971,148.0
1972-02-26,3.9,0.3,9.8,1971,149.0
1972-02-27,2.1,-0.8,5.6,1971,150.0
1972-02-28,0.3,-0.7,2.2,1971,151.0
1972-02-29,-0.0,-3.1,5.4,1971,152.0
1972-03-01,0.6,-1.7,5.0,1971,153.0
1972-03-02,0.3,-2.7,5.6,1971,154.0
1972-03-03,0.1,-1.1,2.7,1971,155.0
1972-03-04,-2.0,-5.9,2.3,1971,156.0
1972-03-05,-2.7,-5.8,1.3,1971,157.0
1972-03-06,-4.6,-9.2,-0.1,1971,158.0
1972-03-07,-3.1,-6.0,0.3,1971,159.0
1972-03-08,0.3,-1.6,3.6,1971,160.0
1972-03-09,1.2,0.1,3.3,1971,161.0
1972-03-10,1.0,-4.2,3.6,1971,162.0
1972-03-11,-9.6,-12.8,-3.9,1971,163.0
1972-03-12,-9.8,-13.8,-4.9,1971,164.0
1972-03-13,-2.4,-8.5,4.5,1971,165.0
1972-03-14,4.8,-0.8,12.4,1971,166.0
1972-03-15,8.0,3.0,16.0,1971,167.0
1972-03-16,7.4,3.0,12.6,1971,168.0
1972-03-17,7.4,2.4,14.1,1971,169.0
1972-03-18,3.9,-0.0,7.6,1971,170.0
1972-03-19,2.8,-1.0,8.6,1971,171.0
1972-03-20,4.1,-0.5,10.4,1971,172.0
1972-03-21,5.6,0.9,11.7,1971,173.0
1972-03-22,6.6,2.8,11.6,1971,174.0
1972-03-23,8.0,4.0,13.3,1971,175.0
1972-03-24,3.9,0.8,11.4,1971,176.0
1972-03-25,1.9,0.2,4.6,1971,177.0
1972-03-26,1.9,-1.7,6.1,1971,178.0
1972-03-27,8.4,1.9,15.9,1971,179.0
1972-03-28,11.5,7.9,16.1,1971,180.0
1972-03-29,8.7,6.0,12.8,1971,181.0
1972-03-30,6.0,2.6,11.5,1971,182.0
1972-03-31,7.6,3.2,12.5,1971,183.0
1972-10-01,7.3,5.7,11.1,1972,1.0
1972-10-02,7.3,4.4,12.3,1972,2.0
1972-10-03,6.4,4.8,7.7,1972,3.0
1972-10-04,8.5,7.1,10.5,1972,4.0
1972-10-05,11.1,9.1,15.8,1972,5.0
1972-10-06,8.3,5.2,12.2,1972,6.0
1972-10-07,8.4,3.7,15.0,1972,7.0
1972-10-08,9.4,4.3,17.2,1972,8.0
1972-10-09,10.8,5.9,18.0,1972,9.0
1972-10-10,12.1,9.7,17.6,1972,10.0
1972-10-11,10.6,6.2,16.2,1972,11.0
1972-10-12,10.3,9.4,12.2,1972,12.0
1972-10-13,12.9,9.9,15.2,1972,13.0
1972-10-14,7.6,5.1,13.6,1972,14.0
1972-10-15,7.4,4.4,10.7,1972,15.0
1972-10-16,8.6,6.8,10.6,1972,16.0
1972-10-17,7.2,5.5,10.3,1972,17.0
1972-10-18,4.6,2.3,8.0,1972,18.0
1972-10-19,7.2,4.0,12.0,1972,19.0
1972-10-20,3.8,2.2,6.7,1972,20.0
1972-10-21,4.1,-0.0,9.6,1972,21.0
1972-10-22,7.4,5.6,10.2,1972,22.0
1972-10-23,8.4,2.6,12.4,1972,23.0
1972-10-24,3.8,2.0,7.5,1972,24.0
1972-10-25,6.8,3.8,11.2,1972,25.0
1972-10-26,6.1,1.6,12.7,1972,26.0
1972-10-27,6.9,2.3,13.7,1972,27.0
1972-10-28,7.5,4.0,12.5,1972,28.0
1972-10-29,7.5,5.4,10.8,1972,29.0
1972-10-30,7.0,5.2,11.2,1972,30.0
1972-10-31,6.4,4.3,8.3,1972,31.0
1972-11-01,6.6,4.9,8.3,1972,32.0
1972-11-02,7.1,5.1,8.5,1972,33.0
1972-11-03,4.2,-0.3,8.7,1972,34.0
1972-11-04,3.0,-2.3,9.2,1972,35.0
1972-11-05,8.0,6.7,9.7,1972,36.0
1972-11-06,6.6,4.7,9.2,1972,37.0
1972-11-07,4.9,2.8,7.7,1972,38.0
1972-11-08,9.7,5.6,11.5,1972,39.0
1972-11-09,9.6,6.6,11.7,1972,40.0
1972-11-10,6.9,2.6,10.8,1972,41.0
1972-11-11,8.6,6.7,11.3,1972,42.0
1972-11-12,9.4,8.2,11.6,1972,43.0
1972-11-13,4.0,2.4,9.6,1972,44.0
1972-11-14,5.3,1.4,10.1,1972,45.0
1972-11-15,5.2,2.7,8.1,1972,46.0
1972-11-16,2.9,1.9,6.0,1972,47.0
1972-11-17,2.7,1.2,5.2,1972,48.0
1972-11-18,3.9,0.7,9.7,1972,49.0
1972-11-19,4.1,1.7,9.3,1972,50.0
1972-11-20,1.2,-0.4,4.0,1972,51.0
1972-11-21,2.2,0.5,4.4,1972,52.0
1972-11-22,5.2,3.2,7.6,1972,53.0
1972-11-23,3.9,2.0,6.5,1972,54.0
1972-11-24,3.7,1.2,7.1,1972,55.0
1972-11-25,3.8,2.0,8.8,1972,56.0
1972-11-26,-1.6,-4.3,2.2,1972,57.0
1972-11-27,-4.6,-8.1,-2.0,1972,58.0
1972-11-28,1.4,-2.7,2.5,1972,59.0
1972-11-29,2.6,2.1,3.4,1972,60.0
1972-11-30,2.2,0.3,4.4,1972,61.0
1972-12-01,3.1,1.1,6.9,1972,62.0
1972-12-02,2.9,1.4,4.8,1972,63.0
1972-12-03,4.8,2.9,6.3,1972,64.0
1972-12-04,0.2,-1.0,3.2,1972,65.0
1972-12-05,0.5,-1.1,1.6,1972,66.0
1972-12-06,1.0,0.2,2.2,1972,67.0
1972-12-07,1.8,0.5,3.5,1972,68.0
1972-12-08,2.5,1.9,3.3,1972,69.0
1972-12-09,3.5,2.8,5.1,1972,70.0
1972-12-10,4.3,2.8,5.6,1972,71.0
1972-12-11,4.0,2.7,5.3,1972,72.0
1972-12-12,3.3,2.2,5.2,1972,73.0
1972-12-13,0.3,-1.1,2.6,1972,74.0
1972-12-14,2.3,0.2,5.2,1972,75.0
1972-12-15,3.9,2.8,6.1,1972,76.0
1972-12-16,1.7,0.8,4.1,1972,77.0
1972-12-17,0.8,-0.7,2.6,1972,78.0
1972-12-18,2.3,2.0,2.8,1972,79.0
1972-12-19,-1.7,-3.4,2.8,1972,80.0
1972-12-20,-3.3,-5.6,-0.6,1972,81.0
1972-12-21,-1.4,-3.5,0.6,1972,82.0
1972-12-22,1.3,0.3,2.1,1972,83.0
1972-12-23,-0.1,-1.1,1.8,1972,84.0
1972-12-24,-0.5,-1.5,0.7,1972,85.0
1972-12-25,-0.6,-3.0,0.9,1972,86.0
1972-12-26,-2.4,-4.3,0.1,1972,87.0
1972-12-27,-4.9,-7.5,-0.8,1972,88.0
1972-12-28,-5.7,-8.3,-3.6,1972,89.0
1972-12-29,-4.0,-7.6,-0.0,1972,90.0
1972-12-30,-2.5,-5.6,2.3,1972,91.0
1972-12-31,-1.9,-5.5,4.1,1972,92.0
1973-01-01,0.6,-4.4,8.4,1972,93.0
1973-01-02,1.2,-2.3,4.8,1972,94.0
1973-01-03,0.6,-1.4,2.5,1972,95.0
1973-01-04,-0.1,-2.4,1.7,1972,96.0
1973-01-05,0.5,-0.3,1.8,1972,97.0
1973-01-06,1.1,0.7,1.7,1972,98.0
1973-01-07,0.7,-0.4,2.1,1972,99.0
1973-01-08,-1.0,-4.3,2.3,1972,100.0
1973-01-09,0.8,-1.7,2.3,1972,101.0
1973-01-10,-3.2,-7.4,1.0,1972,102.0
1973-01-11,-0.7,-3.8,1.2,1972,103.0
1973-01-12,-5.9,-9.7,-2.5,1972,104.0
1973-01-13,-12.1,-14.5,-9.0,1972,105.0
1973-01-14,-6.5,-13.6,-0.0,1972,106.0
1973-01-15,-3.7,-8.5,-0.9,1972,107.0
1973-01-16,-10.8,-13.8,-7.8,1972,108.0
1973-01-17,-11.6,-14.4,-6.7,1972,109.0
1973-01-18,-10.1,-14.4,-4.4,1972,110.0
1973-01-19,-1.6,-4.6,0.5,1972,111.0
1973-01-20,-5.7,-12.5,-0.9,1972,112.0
1973-01-21,-17.9,-20.7,-12.2,1972,113.0
1973-01-22,-16.9,-20.5,-13.3,1972,114.0
1973-01-23,-12.9,-14.5,-8.3,1972,115.0
1973-01-24,-13.4,-17.1,-7.2,1972,116.0
1973-01-25,-11.8,-16.8,-3.9,1972,117.0
1973-01-26,-7.0,-11.2,1.7,1972,118.0
1973-01-27,-5.1,-8.5,2.5,1972,119.0
1973-01-28,-8.1,-10.1,-5.1,1972,120.0
1973-01-29,-6.4,-9.9,0.5,1972,121.0
1973-01-30,-5.0,-6.7,-2.8,1972,122.0
1973-01-31,-9.6,-11.5,-3.4,1972,123.0
1973-02-01,-10.8,-11.7,-9.5,1972,124.0
1973-02-02,-9.3,-11.3,-4.8,1972,125.0
1973-02-03,-4.6,-12.1,1.4,1972,126.0
1973-02-04,0.5,-1.8,2.3,1972,127.0
1973-02-05,-3.3,-7.5,1.5,1972,128.0
1973-02-06,2.5,0.6,3.5,1972,129.0
1973-02-07,3.0,1.2,5.2,1972,130.0
1973-02-08,4.1,3.1,5.7,1972,131.0
1973-02-09,4.9,2.2,8.7,1972,132.0
1973-02-10,5.4,3.8,9.1,1972,133.0
